"fecha";"Run Fondo";"serie";"periodo";"rent_acumulada"
2023-02-06;"8172";APV;"1Y";-0.0278290002948995580282141874037897330418
2023-02-06;"8172";APV;YTD;-0.0599007033288827784651661699720411174933
2023-02-07;"8172";APV;"1M";-0.0556384276700845726658633663887116798162
2023-02-07;"8172";APV;"3M";-0.1311894297609311719946781782170806586824
2023-02-07;"8172";APV;"6M";-0.1271910419646641082228092657560545847772
2023-02-07;"8172";APV;"1Y";-0.0358236928365390382249611736742001467868
2023-02-07;"8172";APV;YTD;-0.0661111607044151143855701221361803794311
2023-02-08;"8172";APV;"1M";-0.0630404282691162363784326278226945248201
2023-02-08;"8172";APV;"3M";-0.1263668602053914473805532713402256244730
2023-02-08;"8172";APV;"6M";-0.1259486231098791456246703126052671361918
2023-02-08;"8172";APV;"1Y";-0.0403661236557880780377243828342191277782
2023-02-08;"8172";APV;YTD;-0.0734310749728876479176949267353934609582
2023-02-09;"8172";APV;"1M";-0.0490252838434424970144272640121537640686
2023-02-09;"8172";APV;"3M";-0.1201379216059364056858091649784161056921
2023-02-09;"8172";APV;"6M";-0.1174453426851673883520584596258522346784
2023-02-09;"8172";APV;"1Y";-0.0324885224268486017122927174632623985852
2023-02-09;"8172";APV;YTD;-0.0698386842367594299443777024941787058844
2023-02-10;"8172";APV;"1M";-0.0396803677525701918082512681410941717757
2023-02-10;"8172";APV;"3M";-0.1042972864306961216611157725186346392518
2023-02-10;"8172";APV;"6M";-0.1010559167372969528907541684031263059032
2023-02-10;"8172";APV;"1Y";-0.0069635236361153704532249216091782500660
2023-02-10;"8172";APV;YTD;-0.0645853104595013131214204204392225600574
2023-02-11;"8172";APV;"1M";-0.0303027179032584406978044611421064751244
2023-02-11;"8172";APV;"3M";-0.0981111970048655198440842996104520057392
2023-02-11;"8172";APV;"6M";-0.0938801292863853966511129225932909496660
2023-02-11;"8172";APV;"1Y";-0.0094693552478034376690714549340992278698
2023-02-11;"8172";APV;YTD;-0.0645853104595013131214204204392225600574
2023-02-12;"8172";APV;"1M";-0.0263347306338729107377910529721134638970
2023-02-12;"8172";APV;"3M";-0.0981111970048655198440842996104520057392
2023-02-12;"8172";APV;"6M";-0.0942816961742772634136064850636508755747
2023-02-12;"8172";APV;"1Y";-0.0094693552478034376690714549340992278698
2023-02-12;"8172";APV;YTD;-0.0645853104595013131214204204392225600574
2023-02-13;"8172";APV;"1M";-0.0371768000137637215692649010344910803147
2023-02-13;"8172";APV;"3M";-0.1059668922014312116109284174028061042378
2023-02-13;"8172";APV;"6M";-0.1021707473579449025889307042639936926068
2023-02-13;"8172";APV;"1Y";-0.0180971448402560305827530379876116034437
2023-02-13;"8172";APV;YTD;-0.0727330251877657976713065345240277719923
2023-02-14;"8172";APV;"1M";-0.0423947850667113326908655520572973601575
2023-02-14;"8172";APV;"3M";-0.1219448943927313321118307614906278538940
2023-02-14;"8172";APV;"6M";-0.1070365000947426229345222397529984942348
2023-02-14;"8172";APV;"1Y";-0.0306221435233444394898442044277292432961
2023-02-14;"8172";APV;YTD;-0.0777583145812197087907268078365145352150
2023-02-15;"8172";APV;"1M";-0.0386049415572163648581593171468893113386
2023-02-15;"8172";APV;"3M";-0.1089226669288370012116432981901421849733
2023-02-15;"8172";APV;"6M";-0.1035024843317148402433200460684357663968
2023-02-15;"8172";APV;"1Y";-0.0170399360875918955587096250613485950279
2023-02-15;"8172";APV;YTD;-0.0741084267034541796148047174650044733516
2023-02-16;"8172";APV;"1M";-0.0332992757636028751623524735019570198892
2023-02-16;"8172";APV;"3M";-0.1135316634624805381631853154452241950868
2023-02-16;"8172";APV;"6M";-0.1010224553095108756310935184739138392835
2023-02-16;"8172";APV;"1Y";-0.0092039108973253770165169875993956437014
2023-02-16;"8172";APV;YTD;-0.0720940666126939441669646895625256968885
2023-02-17;"8172";APV;"1M";-0.0350308490848837874336249416403128988414
2023-02-17;"8172";APV;"3M";-0.1400479745323440875401253725025311175788
2023-02-17;"8172";APV;"6M";-0.1169353050350824444254101033907412939672
2023-02-17;"8172";APV;"1Y";-0.0111157901055913932938216975779100752386
2023-02-17;"8172";APV;YTD;-0.0745448841256401490871963367217817253728
2023-02-18;"8172";APV;"1M";-0.0249879556041476881849618622861709578208
2023-02-18;"8172";APV;"3M";-0.1478485839643846019818715077959757725921
2023-02-18;"8172";APV;"6M";-0.1384919924291704096433043240779556734481
2023-02-18;"8172";APV;"1Y";-0.0047992543632079536791797296795027868026
2023-02-18;"8172";APV;YTD;-0.0745448841256401490871963367217817253728
2023-02-19;"8172";APV;"1M";-0.0442029701232572757539074358353511895545
2023-02-19;"8172";APV;"3M";-0.1478485839643846019818715077959757725921
2023-02-19;"8172";APV;"6M";-0.1631546285428413038535228464538724314044
2023-02-19;"8172";APV;"1Y";-0.0047992543632079536791797296795027868026
2023-02-19;"8172";APV;YTD;-0.0745448841256401490871963367217817253728
2023-02-20;"8172";APV;"1M";-0.0358972994070980048451935640780571375884
2023-02-20;"8172";APV;"3M";-0.1484400443218987618317081976814032049556
2023-02-20;"8172";APV;"6M";-0.1637354652970519361233266697288456533680
2023-02-20;"8172";APV;"1Y";-0.0054900022487786727462133117306817639363
2023-02-20;"8172";APV;YTD;-0.0751872230379485221709201294042621682130
2023-02-21;"8172";APV;"1M";-0.0285552751639721104555145825280306679697
2023-02-21;"8172";APV;"3M";-0.1580356043034921659382269777403207024099
2023-02-21;"8172";APV;"6M";-0.1573669793632613218189592226269098616537
2023-02-21;"8172";APV;"1Y";-0.0055342051815841693311111249964221228574
2023-02-21;"8172";APV;YTD;-0.0681444071381151714471446893602686370139
2023-02-22;"8172";APV;"1M";-0.0265282808501063630812696691598627813298
2023-02-22;"8172";APV;"3M";-0.1456295657959189535736148649725451263117
2023-02-22;"8172";APV;"6M";-0.1557155089215217472449667743136196613561
2023-02-22;"8172";APV;"1Y";0.0012196264932785176623661598435676871046
2023-02-22;"8172";APV;YTD;-0.0662000186003176544893770690740237277622
2023-02-23;"8172";APV;"1M";-0.0139590259420675919062922318802487006602
2023-02-23;"8172";APV;"3M";-0.1319309779539549121451465013792473935132
2023-02-23;"8172";APV;"6M";-0.1350702408056959467787125238342702032532
2023-02-23;"8172";APV;"1Y";0.0173586191672107688074000853803333586110
2023-02-23;"8172";APV;YTD;-0.0620885746654332798528452519562974444356
2023-02-24;"8172";APV;"1M";0.0161921817062147248376674687891242096446
2023-02-24;"8172";APV;"3M";-0.1025818698324191907770888965100677826896
2023-02-24;"8172";APV;"6M";-0.1071839493617739878177027749974832792418
2023-02-24;"8172";APV;"1Y";0.0114115295318240041746401849128273912129
2023-02-24;"8172";APV;YTD;-0.0436937485279918168613446817926769865480
2023-02-25;"8172";APV;"1M";0.0184335383406652873814338041897053347064
2023-02-25;"8172";APV;"3M";-0.1063548522514491725290823883137544450516
2023-02-25;"8172";APV;"6M";-0.1017068933234338444465692498041916105568
2023-02-25;"8172";APV;"1Y";0.0139329403975942499712150801962243592410
2023-02-25;"8172";APV;YTD;-0.0436937485279918168613446817926769865480
2023-02-26;"8172";APV;"1M";0.0198302180555895726346417909739089054155
2023-02-26;"8172";APV;"3M";-0.1063548522514491725290823883137544450516
2023-02-26;"8172";APV;"6M";-0.0919290402259317885389746944600820288036
2023-02-26;"8172";APV;"1Y";0.0139329403975942499712150801962243592410
2023-02-26;"8172";APV;YTD;-0.0436937485279918168613446817926769865480
2023-02-27;"8172";APV;"1M";0.0347474239691659095745310370585306978751
2023-02-27;"8172";APV;"3M";-0.0926507289568580953558333183791561568693
2023-02-27;"8172";APV;"6M";-0.0780036958939744225271871968406326886898
2023-02-27;"8172";APV;"1Y";0.0294816870815136003467414849162606160897
2023-02-27;"8172";APV;YTD;-0.0290287119521449000049293340111763367112
2023-02-28;"8172";APV;"1M";0.0331652834110190127052245168455972221594
2023-02-28;"8172";APV;"3M";-0.0945814586092273801712661351630816097366
2023-02-28;"8172";APV;"6M";-0.0794134387098513446874223790678080250460
2023-02-28;"8172";APV;"1Y";0.0372492095596374374035145673307800612422
2023-02-28;"8172";APV;YTD;-0.0305133380744539727329165143455171593770
2023-03-01;"8172";APV;"1M";0.0294643289011098502814887596408215299960
2023-03-01;"8172";APV;"3M";-0.0798340957582325164402836072229337209493
2023-03-01;"8172";APV;"6M";-0.0936818979951300724698909997711097980026
2023-03-01;"8172";APV;"1Y";0.0122229355730475626694113421465808732332
2023-03-01;"8172";APV;YTD;-0.0476784481994741533840173194164195929875
2023-03-02;"8172";APV;"1M";0.0422289355717620531713464594943043059201
2023-03-02;"8172";APV;"3M";-0.0765122276506763811539079588692451834708
2023-03-02;"8172";APV;"6M";-0.0814601442868622563083780011600927617392
2023-03-02;"8172";APV;"1Y";0.0063223555848624826957485191198910072319
2023-03-02;"8172";APV;YTD;-0.0484714196938400501039907242854685000452
2023-03-03;"8172";APV;"1M";0.0253035681970370917697092309407909288243
2023-03-03;"8172";APV;"3M";-0.0829225449167779276399647548298177845067
2023-03-03;"8172";APV;"6M";-0.0878361159813234934303179587762219653886
2023-03-03;"8172";APV;"1Y";0.0072280372981195523088487166822744593094
2023-03-03;"8172";APV;YTD;-0.0550763800085916789292448646126010165157
2023-03-04;"8172";APV;"1M";0.0253035681970370917697092309407909288243
2023-03-04;"8172";APV;"3M";-0.0829225449167779276399647548298177845067
2023-03-04;"8172";APV;"6M";-0.0878361159813234934303179587762219653886
2023-03-04;"8172";APV;"1Y";-0.0001512349837434920740484708408179080366
2023-03-04;"8172";APV;YTD;-0.0550763800085916789292448646126010165157
2023-03-05;"8172";APV;"1M";0.0253035681970370917697092309407909288243
2023-03-05;"8172";APV;"3M";-0.0874589965484693647032377200844207550906
2023-03-05;"8172";APV;"6M";-0.0675384978042783291667492918970134748030
2023-03-05;"8172";APV;"1Y";-0.0001512349837434920740484708408179080366
2023-03-05;"8172";APV;YTD;-0.0550763800085916789292448646126010165157
2023-03-06;"8172";APV;"1M";-0.0022413496802531317968239102269793526790
2023-03-06;"8172";APV;"3M";-0.0925988318860264084623613899326301078068
2023-03-06;"8172";APV;"6M";-0.0974650994963975093715539055516225626867
2023-03-06;"8172";APV;"1Y";-0.0074855487412756077597253221299598718191
2023-03-06;"8172";APV;YTD;-0.0620077945868827811390550130343445298921
2023-03-07;"8172";APV;"1M";-0.0016331027309844778857577743238494743057
2023-03-07;"8172";APV;"3M";-0.0917023544936677139160316204695279462646
2023-03-07;"8172";APV;"6M";-0.1006823956427115712118657786300580542848
2023-03-07;"8172";APV;"1Y";-0.0155211347167158730578392295243112100107
2023-03-07;"8172";APV;YTD;-0.0676362971183046582492562845788887928802
2023-03-08;"8172";APV;"1M";0.0121688931066272755973961140234741717334
2023-03-08;"8172";APV;"3M";-0.0863632771780055482190107349045301288380
2023-03-08;"8172";APV;"6M";-0.0899435779699715137969548733250087609495
2023-03-08;"8172";APV;"1Y";-0.0138979922858048956315210957227342884123
2023-03-08;"8172";APV;YTD;-0.0621557567683101754773780626979978357724
2023-03-09;"8172";APV;"1M";0.0057507679582559136788175025412917423571
2023-03-09;"8172";APV;"3M";-0.0705712579615819944839803588606875035623
2023-03-09;"8172";APV;"6M";-0.0964267992907763140928772422582516258671
2023-03-09;"8172";APV;"1Y";-0.0060038707230032452485426165079309779143
2023-03-09;"8172";APV;YTD;-0.0644895423460590247556454759970024145258
2023-03-10;"8172";APV;"1M";-0.0045115133179842074152465306218492475809
2023-03-10;"8172";APV;"3M";-0.0748591043878987528785188954978887270119
2023-03-10;"8172";APV;"6M";-0.1005953632100277933328127979956277107544
2023-03-10;"8172";APV;"1Y";-0.0136057196420036727579949344255968576446
2023-03-10;"8172";APV;YTD;-0.0688054462892013356318704354899782697236
2023-03-11;"8172";APV;"1M";-0.0045115133179842074152465306218492475809
2023-03-11;"8172";APV;"3M";-0.0748591043878987528785188954978887270119
2023-03-11;"8172";APV;"6M";-0.1005953632100277933328127979956277107544
2023-03-11;"8172";APV;"1Y";-0.0092498293795645830446344373746669949558
2023-03-11;"8172";APV;YTD;-0.0688054462892013356318704354899782697236
2023-03-12;"8172";APV;"1M";-0.0045115133179842074152465306218492475809
2023-03-12;"8172";APV;"3M";-0.0732697061980985935538618640047892781100
2023-03-12;"8172";APV;"6M";-0.1141659538974786731847872591757058406082
2023-03-12;"8172";APV;"1Y";-0.0092498293795645830446344373746669949558
2023-03-12;"8172";APV;YTD;-0.0688054462892013356318704354899782697236
2023-03-13;"8172";APV;"1M";0.0117506424120432102370445446538098523470
2023-03-13;"8172";APV;"3M";-0.0641960509769642307341784925648614864159
2023-03-13;"8172";APV;"6M";-0.1188589956854944857324836220270551893160
2023-03-13;"8172";APV;"1Y";-0.0018357533738912043004682280148201472798
2023-03-13;"8172";APV;YTD;-0.0618370425462501552911607854672941061179
2023-03-14;"8172";APV;"1M";0.0141851570540213639376195145264196495758
2023-03-14;"8172";APV;"3M";-0.0722088199199651358184585782920595205454
2023-03-14;"8172";APV;"6M";-0.1280580646456102536229696348021424780536
2023-03-14;"8172";APV;"1Y";-0.0121381704044574550752902266615809976511
2023-03-14;"8172";APV;YTD;-0.0646761714317889458849660092627386601710
2023-03-15;"8172";APV;"1M";0.0312487364167082363833073997749507037488
2023-03-15;"8172";APV;"3M";-0.0666120569311508782645058360403863107813
2023-03-15;"8172";APV;"6M";-0.1151654691304798795138138502222451917459
2023-03-15;"8172";APV;"1Y";0.0002885171163388565825905525037582268571
2023-03-15;"8172";APV;YTD;-0.0451754849790591249711149266328982602601
2023-03-16;"8172";APV;"1M";0.0381129702960086391606468349134210585703
2023-03-16;"8172";APV;"3M";-0.0694255179693231453237171983858531950811
2023-03-16;"8172";APV;"6M";-0.1073379522900159688095356531300544495344
2023-03-16;"8172";APV;"1Y";0.0235804158504375011061535050941301097709
2023-03-16;"8172";APV;YTD;-0.0367288153360133774691156130072323248298
2023-03-17;"8172";APV;"1M";0.0484310455126768035991757435523107253356
2023-03-17;"8172";APV;"3M";-0.0626585909437268912027627652287699631769
2023-03-17;"8172";APV;"6M";-0.1008467159064530107481733638946219433290
2023-03-17;"8172";APV;"1Y";0.0380506681078899250942912133369321351281
2023-03-17;"8172";APV;YTD;-0.0297241252887894421204734362135472301042
2023-03-18;"8172";APV;"1M";0.0484310455126768035991757435523107253356
2023-03-18;"8172";APV;"3M";-0.0626585909437268912027627652287699631769
2023-03-18;"8172";APV;"6M";-0.1008467159064530107481733638946219433290
2023-03-18;"8172";APV;"1Y";0.0327385408741126052082982632961659448793
2023-03-18;"8172";APV;YTD;-0.0297241252887894421204734362135472301042
2023-03-19;"8172";APV;"1M";0.0484310455126768035991757435523107253356
2023-03-19;"8172";APV;"3M";-0.0650552633519710354078814509347763229451
2023-03-19;"8172";APV;"6M";-0.1008467159064530107481733638946219433290
2023-03-19;"8172";APV;"1Y";0.0327385408741126052082982632961659448793
2023-03-19;"8172";APV;YTD;-0.0297241252887894421204734362135472301042
2023-03-20;"8172";APV;"1M";0.0437226340970500484953513285857656443304
2023-03-20;"8172";APV;"3M";-0.0713368751958389732002351232984320355009
2023-03-20;"8172";APV;"6M";-0.1109220951251497084266311721703954867758
2023-03-20;"8172";APV;"1Y";0.0273870201296602044478379524831655263732
2023-03-20;"8172";APV;YTD;-0.0347519723825599886633525278024106664675
2023-03-21;"8172";APV;"1M";0.0298184723554358236270761836070082633556
2023-03-21;"8172";APV;"3M";-0.0660528090674805135371234339960509085519
2023-03-21;"8172";APV;"6M";-0.1260313969302241749450442403590414687877
2023-03-21;"8172";APV;"1Y";0.0261891161478217723992289284171767877554
2023-03-21;"8172";APV;YTD;-0.0403578969031047986693551645473316493462
2023-03-22;"8172";APV;"1M";0.0241768604220627453265899476102335787588
2023-03-22;"8172";APV;"3M";-0.0558351029767815475585526520791385281019
2023-03-22;"8172";APV;"6M";-0.1329191514734308234154097733342427162155
2023-03-22;"8172";APV;"1Y";0.0295076459611584423315686107201022519645
2023-03-22;"8172";APV;YTD;-0.0436236667878927466420265500822254406469
2023-03-23;"8172";APV;"1M";0.0027853743758878149060297853456423321938
2023-03-23;"8172";APV;"3M";-0.0812404875375196121171303155285162865388
2023-03-23;"8172";APV;"6M";-0.1667201774482660563660134480164973855311
2023-03-23;"8172";APV;"1Y";0.0108894862409646869799345980768892335111
2023-03-23;"8172";APV;YTD;-0.0594761402144539601648719005047532769448
2023-03-24;"8172";APV;"1M";-0.0088662157131663990189131173494617579024
2023-03-24;"8172";APV;"3M";-0.0741059229258298803633080053347283220493
2023-03-24;"8172";APV;"6M";-0.1602493995646406268653185187843505584057
2023-03-24;"8172";APV;"1Y";0.0246406724814249925742757852542147538899
2023-03-24;"8172";APV;YTD;-0.0521725660413921936163786322784378346730
2023-03-25;"8172";APV;"1M";-0.0088662157131663990189131173494617579024
2023-03-25;"8172";APV;"3M";-0.0741059229258298803633080053347283220493
2023-03-25;"8172";APV;"6M";-0.1602493995646406268653185187843505584057
2023-03-25;"8172";APV;"1Y";0.0298258520701669650661874664525707478782
2023-03-25;"8172";APV;YTD;-0.0521725660413921936163786322784378346730
2023-03-26;"8172";APV;"1M";-0.0088662157131663990189131173494617579024
2023-03-26;"8172";APV;"3M";-0.0772325370686154030949823310492562958868
2023-03-26;"8172";APV;"6M";-0.1787480463196700675527800446376679746937
2023-03-26;"8172";APV;"1Y";0.0298258520701669650661874664525707478782
2023-03-26;"8172";APV;YTD;-0.0521725660413921936163786322784378346730
2023-03-27;"8172";APV;"1M";-0.0297238433121385343605999296374281603715
2023-03-27;"8172";APV;"3M";-0.0802511078594453673324495569459847567670
2023-03-27;"8172";APV;"6M";-0.1802041490430073838372081349924819790869
2023-03-27;"8172";APV;"1Y";0.0236141063160375459493483898883874562964
2023-03-27;"8172";APV;YTD;-0.0578897103786646762414135061678378755161
2023-03-28;"8172";APV;"1M";-0.0364348017802010974058727623191654192867
2023-03-28;"8172";APV;"3M";-0.0668156043815952945267152290848605459051
2023-03-28;"8172";APV;"6M";-0.1773238084997169223905183208503084389340
2023-03-28;"8172";APV;"1Y";0.0244688669448675090363393656557004237680
2023-03-28;"8172";APV;YTD;-0.0658363924302600766074006473008032653226
2023-03-29;"8172";APV;"1M";-0.0455825008934039591518604767332563210741
2023-03-29;"8172";APV;"3M";-0.0786342230144800033460808392273986129233
2023-03-29;"8172";APV;"6M";-0.1807964610513307727424733315035665676637
2023-03-29;"8172";APV;"1Y";0.0167292985129171889996797127793106995500
2023-03-29;"8172";APV;YTD;-0.0747049647078183966300224379940436792415
2023-03-30;"8172";APV;"1M";-0.0490354858718731936284974086666421253764
2023-03-30;"8172";APV;"3M";-0.0780525875882735881830383754189710262784
2023-03-30;"8172";APV;"6M";-0.1788806495469537003853282404960232834876
2023-03-30;"8172";APV;"1Y";0.0000731746475949305228271532349140396847
2023-03-30;"8172";APV;YTD;-0.0780525875882735881830383754189710262784
2023-03-31;"8172";APV;"1M";-0.0477175020525892923689566868879889925233
2023-03-31;"8172";APV;"3M";-0.0767748198548441566519320341599358561978
2023-03-31;"8172";APV;"6M";-0.1777426238882463024279341772886695773728
2023-03-31;"8172";APV;"1Y";0.0004153983910884062101616315910885597114
2023-03-31;"8172";APV;YTD;-0.0767748198548441566519320341599358561978
2023-04-01;"8172";APV;"1M";-0.0305530958533473956247520865410331313087
2023-04-01;"8172";APV;"3M";-0.0767748198548441566519320341599358561978
2023-04-01;"8172";APV;"6M";-0.1777426238882463024279341772886695773728
2023-04-01;"8172";APV;"1Y";0.0062023897305222039435326360879575809104
2023-04-01;"8172";APV;YTD;-0.0767748198548441566519320341599358561978
2023-04-02;"8172";APV;"1M";-0.0297451918384808999694205858821060142993
2023-04-02;"8172";APV;"3M";-0.0767748198548441566519320341599358561978
2023-04-02;"8172";APV;"6M";-0.1777426238882463024279341772886695773728
2023-04-02;"8172";APV;"1Y";0.0062023897305222039435326360879575809104
2023-04-02;"8172";APV;YTD;-0.0767748198548441566519320341599358561978
2023-04-03;"8172";APV;"1M";-0.0094840295355240366427745819412243452702
2023-04-03;"8172";APV;"3M";-0.0599526878391270447200195181869711978751
2023-04-03;"8172";APV;"6M";-0.1621782619799560065760024876952587616241
2023-04-03;"8172";APV;"1Y";0.0200838944031501313712877679897080667140
2023-04-03;"8172";APV;YTD;-0.0640380635294044864940233715986744891129
2023-04-04;"8172";APV;"1M";0.0021088477275917140599641849893182120181
2023-04-04;"8172";APV;"3M";-0.0522555790959521068641876355295611436455
2023-04-04;"8172";APV;"6M";-0.1301201572577049959815181614561266571691
2023-04-04;"8172";APV;"1Y";0.0374784409473402151281169368839758186657
2023-04-04;"8172";APV;YTD;-0.0530836799798250611402847455059306288934
2023-04-05;"8172";APV;"1M";0.0015889018913151067522181166300907064616
2023-04-05;"8172";APV;"3M";-0.0540891618931408288791181243703753516787
2023-04-05;"8172";APV;"6M";-0.1406361551755073987322955012151215856188
2023-04-05;"8172";APV;"1Y";0.0317127815292986462806339129447093450483
2023-04-05;"8172";APV;YTD;-0.0535749890816390130311527281335420011504
2023-04-06;"8172";APV;"1M";0.0144974900071139663932855645416293946782
2023-04-06;"8172";APV;"3M";-0.0377380178717677539468670585191203417011
2023-04-06;"8172";APV;"6M";-0.1376813145163971083496522941116784450330
2023-04-06;"8172";APV;"1Y";0.0226333901104724323757938721852727220468
2023-04-06;"8172";APV;YTD;-0.0484092619621553233633179258047226791570
2023-04-07;"8172";APV;"1M";0.0206218186065411343974888328842626632041
2023-04-07;"8172";APV;"3M";-0.0377380178717677539468670585191203417011
2023-04-07;"8172";APV;"6M";-0.1387177626153304816034839823094958201009
2023-04-07;"8172";APV;"1Y";0.0058365390564333865375004441427512223584
2023-04-07;"8172";APV;YTD;-0.0484092619621553233633179258047226791570
2023-04-08;"8172";APV;"1M";0.0146575456482903930720993026543615445523
2023-04-08;"8172";APV;"3M";-0.0377380178717677539468670585191203417011
2023-04-08;"8172";APV;"6M";-0.1387177626153304816034839823094958201009
2023-04-08;"8172";APV;"1Y";-0.0020572151595203011390826293940190613589
2023-04-08;"8172";APV;YTD;-0.0484092619621553233633179258047226791570
2023-04-09;"8172";APV;"1M";0.0171887767286210633722030391472240807959
2023-04-09;"8172";APV;"3M";-0.0271163542635568110479752546288464327190
2023-04-09;"8172";APV;"6M";-0.1387177626153304816034839823094958201009
2023-04-09;"8172";APV;"1Y";-0.0020572151595203011390826293940190613589
2023-04-09;"8172";APV;YTD;-0.0484092619621553233633179258047226791570
2023-04-10;"8172";APV;"1M";0.0304942575174220168609110780536529328369
2023-04-10;"8172";APV;"3M";-0.0148607446106284489278755782856394677666
2023-04-10;"8172";APV;"6M";-0.1314770724909857155272476899117265937866
2023-04-10;"8172";APV;"1Y";0.0063323627897441513912543242197150699390
2023-04-10;"8172";APV;YTD;-0.0404093597695233734144345169401927253565
2023-04-11;"8172";APV;"1M";0.0182854146670395620288832334363139512266
2023-04-11;"8172";APV;"3M";-0.0170261982735715039518796756451124920244
2023-04-11;"8172";APV;"6M";-0.1315572188351205391305193549520268572969
2023-04-11;"8172";APV;"1Y";-0.0107406340707032141120987955041399677597
2023-04-11;"8172";APV;YTD;-0.0517781677389105385123196125775174762373
2023-04-12;"8172";APV;"1M";0.0071786672823654430204588910581225778163
2023-04-12;"8172";APV;"3M";-0.0237693492099682920588166489691812763601
2023-04-12;"8172";APV;"6M";-0.1403494765488766012131500811025022527995
2023-04-12;"8172";APV;"1Y";-0.0072403764859050339356424124063563062632
2023-04-12;"8172";APV;YTD;-0.0621207104129607350195387012571042826875
2023-04-13;"8172";APV;"1M";-0.0091341483633642509423100298622086506008
2023-04-13;"8172";APV;"3M";-0.0347609206877946278058472529270902492720
2023-04-13;"8172";APV;"6M";-0.1584063393075750365719728886894553657393
2023-04-13;"8172";APV;"1Y";-0.0136234985656052701511983448620890784374
2023-04-13;"8172";APV;YTD;-0.0704063621886452898247124262251444220685
2023-04-14;"8172";APV;"1M";-0.0042869384432298852374750000818313973725
2023-04-14;"8172";APV;"3M";-0.0329744321367384186552863531245957420149
2023-04-14;"8172";APV;"6M";-0.1621215604919859063829731371998725955953
2023-04-14;"8172";APV;"1Y";-0.0238553111537497113946892566544505789910
2023-04-14;"8172";APV;YTD;-0.0686858471093469686410357312858319422737
2023-04-15;"8172";APV;"1M";-0.0246227047592847180789901374167826903313
2023-04-15;"8172";APV;"3M";-0.0329744321367384186552863531245957420149
2023-04-15;"8172";APV;"6M";-0.1621215604919859063829731371998725955953
2023-04-15;"8172";APV;"1Y";-0.0238553111537497113946892566544505789910
2023-04-15;"8172";APV;YTD;-0.0686858471093469686410357312858319422737
2023-04-16;"8172";APV;"1M";-0.0331755296764960460722661720515582852300
2023-04-16;"8172";APV;"3M";-0.0297485621150600954957814716050089388000
2023-04-16;"8172";APV;"6M";-0.1621215604919859063829731371998725955953
2023-04-16;"8172";APV;"1Y";-0.0238553111537497113946892566544505789910
2023-04-16;"8172";APV;YTD;-0.0686858471093469686410357312858319422737
2023-04-17;"8172";APV;"1M";-0.0353754733037320740849481568630254739225
2023-04-17;"8172";APV;"3M";-0.0240858784699493714174379554062656921689
2023-04-17;"8172";APV;"6M";-0.1727580789701829804616472028706977208186
2023-04-17;"8172";APV;"1Y";-0.0189943107596388308844737847091417744032
2023-04-17;"8172";APV;YTD;-0.0640480935918911578686788464243804792162
2023-04-18;"8172";APV;"1M";-0.0426222437501831396065449422277751769865
2023-04-18;"8172";APV;"3M";-0.0213369626159747061927651517636664580070
2023-04-18;"8172";APV;"6M";-0.1826140893609827791418939018544957001924
2023-04-18;"8172";APV;"1Y";-0.0298952754610466228566839763892083393297
2023-04-18;"8172";APV;YTD;-0.0710794601256528153179227613119280752928
2023-04-19;"8172";APV;"1M";-0.0405764663672781269064505719957550991471
2023-04-19;"8172";APV;"3M";-0.0385738814552907209011548474653800235355
2023-04-19;"8172";APV;"6M";-0.1859074885618452040629679981785775425126
2023-04-19;"8172";APV;"1Y";-0.0283921577140532355593429079364450387124
2023-04-19;"8172";APV;YTD;-0.0690944916859902429875644044401905324114
2023-04-20;"8172";APV;"1M";-0.0419770874229394088021258178360577036211
2023-04-20;"8172";APV;"3M";-0.0359838779118247487441983544148403831318
2023-04-20;"8172";APV;"6M";-0.1863563313168143304576425535041307941592
2023-04-20;"8172";APV;"1Y";-0.0326061657048256572285516113851153328362
2023-04-20;"8172";APV;YTD;-0.0752702732226771008844500574686946076439
2023-04-21;"8172";APV;"1M";-0.0311170502706954327643890667515013508361
2023-04-21;"8172";APV;"3M";-0.0307181393523014763615888817725882063171
2023-04-21;"8172";APV;"6M";-0.1872637792788357510040192989595821525045
2023-04-21;"8172";APV;"1Y";-0.0291772553536302787954538032441666426302
2023-04-21;"8172";APV;YTD;-0.0702191284670467758906634224089637488599
2023-04-22;"8172";APV;"1M";-0.0278085736289917465747120916697144406025
2023-04-22;"8172";APV;"3M";-0.0307181393523014763615888817725882063171
2023-04-22;"8172";APV;"6M";-0.1872637792788357510040192989595821525045
2023-04-22;"8172";APV;"1Y";-0.0484417013197771268514496765741636895954
2023-04-22;"8172";APV;YTD;-0.0702191284670467758906634224089637488599
2023-04-23;"8172";APV;"1M";-0.0114223452609085142203237775890796296946
2023-04-23;"8172";APV;"3M";-0.0225068045207469109282621816428802008832
2023-04-23;"8172";APV;"6M";-0.1872637792788357510040192989595821525045
2023-04-23;"8172";APV;"1Y";-0.0484417013197771268514496765741636895954
2023-04-23;"8172";APV;YTD;-0.0702191284670467758906634224089637488599
2023-04-24;"8172";APV;"1M";0.0041257693056001747155382099173226054124
2023-04-24;"8172";APV;"3M";0.0113378048590328138668747521451944230943
2023-04-24;"8172";APV;"6M";-0.1726532867846482071057917731450978877966
2023-04-24;"8172";APV;"1Y";-0.0259703404864810329610284636938418223414
2023-04-24;"8172";APV;YTD;-0.0482620487073599928277122852978900710205
